"[11, 9, 1, 0, 0, 0]",0.071428571,,,,,"[8, 8, 3, 1, 1, 0]",6.16561E-05
"[11, 10, 0, 0, 0, 0]",0.025510204,,,,,"[8, 8, 3, 2, 0, 0]",6.16561E-05
"[12, 2, 2, 2, 2, 1]",0.040816327,,,,,"[9, 4, 4, 3, 1, 0]",6.16561E-05
"[12, 3, 2, 2, 1, 1]",0.06122449,,,,,"[9, 6, 3, 2, 1, 0]",6.16561E-05
"[12, 3, 2, 2, 2, 0]",0.107142857,,,,,"[9, 7, 2, 2, 1, 0]",6.16561E-05
"[12, 3, 3, 1, 1, 1]",0.06122449,,,,,"[9, 8, 1, 1, 1, 1]",6.16561E-05
"[12, 3, 3, 2, 1, 0]",0.081632653,,,,,"[9, 8, 4, 0, 0, 0]",6.16561E-05
"[12, 3, 3, 3, 0, 0]",0.045918367,,,,,"[10, 10, 1, 0, 0, 0]",6.16561E-05
"[12, 4, 2, 1, 1, 1]",0.045918367,,,,,"[11, 4, 3, 1, 1, 1]",6.16561E-05
"[12, 4, 2, 2, 1, 0]",0.06122449,,,,,"[11, 6, 4, 0, 0, 0]",6.16561E-05
"[12, 4, 3, 1, 1, 0]",0.025510204,,,,,"[11, 8, 1, 1, 0, 0]",6.16561E-05
"[12, 4, 3, 2, 0, 0]",0.035714286,,,,,"[12, 2, 2, 2, 2, 1]",6.16561E-05
"[12, 4, 4, 1, 0, 0]",0.091836735,,,,,"[12, 7, 1, 1, 0, 0]",6.16561E-05
"[12, 5, 1, 1, 1, 1]",0.071428571,,,,,"[12, 7, 2, 0, 0, 0]",6.16561E-05
"[12, 5, 2, 1, 1, 0]",0.051020408,,,,,"[13, 4, 1, 1, 1, 1]",6.16561E-05
"[12, 5, 2, 2, 0, 0]",0.056122449,,,,,"[13, 7, 1, 0, 0, 0]",6.16561E-05
"[12, 5, 3, 1, 0, 0]",0.06122449,,,,,"[14, 2, 2, 1, 1, 1]",6.16561E-05
"[12, 5, 4, 0, 0, 0]",0.025510204,,,,,"[14, 2, 2, 2, 1, 0]",6.16561E-05
"[12, 6, 1, 1, 1, 0]",0.086734694,,,,,"[15, 3, 3, 0, 0, 0]",6.16561E-05
"[12, 6, 2, 1, 0, 0]",0.091836735,,,,,"[16, 1, 1, 1, 1, 1]",6.16561E-05
"[12, 6, 3, 0, 0, 0]",0.091836735,,,,,"[17, 1, 1, 1, 1, 0]",6.16561E-05
"[12, 7, 1, 1, 0, 0]",0.040816327,,,,,"[7, 5, 5, 2, 1, 1]",5.39491E-05
"[12, 7, 2, 0, 0, 0]",0.040816327,,,,,"[7, 7, 5, 2, 0, 0]",5.39491E-05
"[12, 8, 1, 0, 0, 0]",0.045918367,,,,,"[8, 6, 3, 3, 1, 0]",5.39491E-05
"[12, 9, 0, 0, 0, 0]",0.020408163,,,,,"[8, 8, 2, 1, 1, 1]",5.39491E-05
"[13, 2, 2, 2, 1, 1]",0.056122449,,,,,"[9, 6, 3, 3, 0, 0]",5.39491E-05
"[13, 2, 2, 2, 2, 0]",0.005102041,,,,,"[9, 8, 2, 1, 1, 0]",5.39491E-05
"[13, 3, 2, 1, 1, 1]",0.066326531,,,,,"[9, 9, 3, 0, 0, 0]",5.39491E-05
"[13, 3, 2, 2, 1, 0]",0.056122449,,,,,"[10, 7, 2, 1, 1, 0]",5.39491E-05
"[13, 3, 3, 1, 1, 0]",0.056122449,,,,,"[10, 7, 4, 0, 0, 0]",5.39491E-05
"[13, 3, 3, 2, 0, 0]",0.005102041,,,,,"[11, 7, 3, 0, 0, 0]",5.39491E-05
"[13, 4, 1, 1, 1, 1]",0.040816327,,,,,"[12, 4, 3, 2, 0, 0]",5.39491E-05
"[13, 4, 2, 1, 1, 0]",0.066326531,,,,,"[13, 6, 2, 0, 0, 0]",5.39491E-05
"[13, 4, 2, 2, 0, 0]",0.045918367,,,,,"[13, 8, 0, 0, 0, 0]",5.39491E-05
"[13, 4, 3, 1, 0, 0]",0.051020408,,,,,"[14, 6, 1, 0, 0, 0]",5.39491E-05
"[13, 4, 4, 0, 0, 0]",0.081632653,,,,,"[14, 7, 0, 0, 0, 0]",5.39491E-05
"[13, 5, 1, 1, 1, 0]",0.071428571,,,,,"[16, 2, 2, 1, 0, 0]",5.39491E-05
"[13, 5, 2, 1, 0, 0]",0.045918367,,,,,"[16, 5, 0, 0, 0, 0]",5.39491E-05
"[13, 5, 3, 0, 0, 0]",0,,,,,"[17, 2, 1, 1, 0, 0]",5.39491E-05
"[13, 6, 1, 1, 0, 0]",0.051020408,,,,,"[19, 1, 1, 0, 0, 0]",5.39491E-05
"[13, 6, 2, 0, 0, 0]",0.035714286,,,,,"[5, 5, 4, 3, 2, 2]",4.62421E-05
"[13, 7, 1, 0, 0, 0]",0.040816327,,,,,"[7, 4, 4, 4, 2, 0]",4.62421E-05
"[13, 8, 0, 0, 0, 0]",0.035714286,,,,,"[9, 7, 2, 1, 1, 1]",4.62421E-05
"[14, 2, 2, 1, 1, 1]",0.040816327,,,,,"[10, 5, 3, 2, 1, 0]",4.62421E-05
"[14, 2, 2, 2, 1, 0]",0.040816327,,,,,"[10, 7, 1, 1, 1, 1]",4.62421E-05
"[14, 3, 1, 1, 1, 1]",0.025510204,,,,,"[11, 4, 3, 3, 0, 0]",4.62421E-05
"[14, 3, 2, 1, 1, 0]",0.045918367,,,,,"[14, 3, 2, 2, 0, 0]",4.62421E-05
"[14, 3, 2, 2, 0, 0]",0.030612245,,,,,"[16, 3, 2, 0, 0, 0]",4.62421E-05
"[14, 3, 3, 1, 0, 0]",0.066326531,,,,,"[18, 1, 1, 1, 0, 0]",4.62421E-05
"[14, 4, 1, 1, 1, 0]",0.066326531,,,,,"[7, 6, 3, 3, 1, 1]",3.85351E-05
"[14, 4, 2, 1, 0, 0]",0.020408163,,,,,"[9, 4, 3, 3, 2, 0]",3.85351E-05
"[14, 4, 3, 0, 0, 0]",0.025510204,,,,,"[9, 5, 5, 1, 1, 0]",3.85351E-05
"[14, 5, 1, 1, 0, 0]",0.025510204,,,,,"[9, 7, 3, 1, 1, 0]",3.85351E-05
"[14, 5, 2, 0, 0, 0]",0.045918367,,,,,"[10, 6, 5, 0, 0, 0]",3.85351E-05
"[14, 6, 1, 0, 0, 0]",0.035714286,,,,,"[11, 10, 0, 0, 0, 0]",3.85351E-05
"[14, 7, 0, 0, 0, 0]",0.035714286,,,,,"[12, 4, 3, 1, 1, 0]",3.85351E-05
"[15, 2, 1, 1, 1, 1]",0.051020408,,,,,"[12, 5, 4, 0, 0, 0]",3.85351E-05
"[15, 2, 2, 1, 1, 0]",0.045918367,,,,,"[14, 3, 1, 1, 1, 1]",3.85351E-05
"[15, 2, 2, 2, 0, 0]",0.076530612,,,,,"[14, 4, 3, 0, 0, 0]",3.85351E-05
"[15, 3, 1, 1, 1, 0]",0.051020408,,,,,"[14, 5, 1, 1, 0, 0]",3.85351E-05
"[15, 3, 2, 1, 0, 0]",0.025510204,,,,,"[15, 3, 2, 1, 0, 0]",3.85351E-05
"[15, 3, 3, 0, 0, 0]",0.040816327,,,,,"[16, 2, 1, 1, 1, 0]",3.85351E-05
"[15, 4, 1, 1, 0, 0]",0.020408163,,,,,"[16, 4, 1, 0, 0, 0]",3.85351E-05
"[15, 4, 2, 0, 0, 0]",0.06122449,,,,,"[17, 4, 0, 0, 0, 0]",3.85351E-05
"[15, 5, 1, 0, 0, 0]",0.045918367,,,,,"[18, 2, 1, 0, 0, 0]",3.85351E-05
"[15, 6, 0, 0, 0, 0]",0.06122449,,,,,"[19, 2, 0, 0, 0, 0]",3.85351E-05
"[16, 1, 1, 1, 1, 1]",0.040816327,,,,,"[20, 1, 0, 0, 0, 0]",3.85351E-05
"[16, 2, 1, 1, 1, 0]",0.025510204,,,,,"[10, 5, 4, 1, 1, 0]",3.0828E-05
"[16, 2, 2, 1, 0, 0]",0.035714286,,,,,"[10, 7, 2, 2, 0, 0]",3.0828E-05
"[16, 3, 1, 1, 0, 0]",0.051020408,,,,,"[11, 2, 2, 2, 2, 2]",3.0828E-05
"[16, 3, 2, 0, 0, 0]",0.030612245,,,,,"[11, 3, 3, 2, 2, 0]",3.0828E-05
"[16, 4, 1, 0, 0, 0]",0.025510204,,,,,"[12, 9, 0, 0, 0, 0]",3.0828E-05
"[16, 5, 0, 0, 0, 0]",0.035714286,,,,,"[14, 4, 2, 1, 0, 0]",3.0828E-05
"[17, 1, 1, 1, 1, 0]",0.040816327,,,,,"[15, 4, 1, 1, 0, 0]",3.0828E-05
"[17, 2, 1, 1, 0, 0]",0.035714286,,,,,"[9, 6, 2, 2, 2, 0]",2.3121E-05
"[17, 2, 2, 0, 0, 0]",0.051020408,,,,,"[7, 6, 4, 3, 1, 0]",1.5414E-05
"[17, 3, 1, 0, 0, 0]",0.010204082,,,,,"[8, 5, 5, 1, 1, 1]",1.5414E-05
"[17, 4, 0, 0, 0, 0]",0.025510204,,,,,"[9, 4, 4, 2, 1, 1]",1.5414E-05
"[18, 1, 1, 1, 0, 0]",0.030612245,,,,,"[9, 8, 3, 1, 0, 0]",1.5414E-05
"[18, 2, 1, 0, 0, 0]",0.025510204,,,,,"[10, 4, 4, 3, 0, 0]",1.5414E-05
"[18, 3, 0, 0, 0, 0]",0.051020408,,,,,"[17, 3, 1, 0, 0, 0]",1.5414E-05
"[19, 1, 1, 0, 0, 0]",0.035714286,,,,,"[13, 2, 2, 2, 2, 0]",7.70701E-06
"[19, 2, 0, 0, 0, 0]",0.025510204,,,,,"[13, 3, 3, 2, 0, 0]",7.70701E-06
"[20, 1, 0, 0, 0, 0]",0.025510204,,,,,"[21, 0, 0, 0, 0, 0]",7.70701E-06
"[21, 0, 0, 0, 0, 0]",0.005102041,,,,,"[13, 5, 3, 0, 0, 0]",0
